"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","HUR","TOT","PC_LF","M","2013-07",7.038235,"E"
"G-7","HUR","TOT","PC_LF","M","2013-08",7.071488,"E"
"G-7","HUR","TOT","PC_LF","M","2013-09",7.030829,"E"
"G-7","HUR","TOT","PC_LF","M","2013-10",6.985118,"E"
"G-7","HUR","TOT","PC_LF","M","2013-11",6.850224,"E"
"G-7","HUR","TOT","PC_LF","M","2013-12",6.727139,"E"
"G-7","HUR","TOT","PC_LF","M","2014-01",6.66289,"E"
"G-7","HUR","TOT","PC_LF","M","2014-02",6.6766,"E"
"G-7","HUR","TOT","PC_LF","M","2014-03",6.649999,"E"
"G-7","HUR","TOT","PC_LF","M","2014-04",6.451645,"E"
"G-7","HUR","TOT","PC_LF","M","2014-05",6.460576,"E"
"G-7","HUR","TOT","PC_LF","M","2014-06",6.336406,"E"
"G-7","HUR","TOT","PC_LF","M","2014-07",6.411405,"E"
"G-7","HUR","TOT","PC_LF","M","2014-08",6.331732,"E"
"G-7","HUR","TOT","PC_LF","M","2014-09",6.276726,"E"
"G-7","HUR","TOT","PC_LF","M","2014-10",6.199585,"E"
"G-7","HUR","TOT","PC_LF","M","2014-11",6.199252,"E"
"G-7","HUR","TOT","PC_LF","M","2014-12",6.027415,"E"
"G-7","HUR","TOT","PC_LF","M","2015-01",6.062199,"E"
"G-7","HUR","TOT","PC_LF","M","2015-02",5.987998,"E"
"G-7","HUR","TOT","PC_LF","M","2015-03",5.949409,"E"
"G-7","HUR","TOT","PC_LF","M","2015-04",5.938114,"E"
"G-7","HUR","TOT","PC_LF","M","2015-05",6.003114,"E"
"G-7","HUR","TOT","PC_LF","M","2015-06",5.860357,"E"
"G-7","HUR","TOT","PC_LF","M","2015-07",5.763305,"E"
"G-7","HUR","TOT","PC_LF","M","2015-08",5.708133,"E"
"G-7","HUR","TOT","PC_LF","M","2015-09",5.665517,"E"
"G-7","HUR","TOT","PC_LF","M","2015-10",5.622852,"E"
"G-7","HUR","TOT","PC_LF","M","2015-11",5.636697,"E"
"G-7","HUR","TOT","PC_LF","M","2015-12",5.619637,"E"
"G-7","HUR","TOT","PC_LF","M","2016-01",5.521816,"E"
"G-7","HUR","TOT","PC_LF","M","2016-02",5.56574,"E"
"G-7","HUR","TOT","PC_LF","M","2016-03",5.571764,"E"
"G-7","HUR","TOT","PC_LF","M","2016-04",5.603235,"E"
"G-7","HUR","TOT","PC_LF","M","2016-05",5.448459,"E"
"G-7","HUR","TOT","PC_LF","M","2016-06",5.453564,"E"
"G-7","HUR","TOT","PC_LF","M","2016-07",5.40537,"E"
"G-7","HUR","TOT","PC_LF","M","2016-08",5.430303,"E"
"G-7","HUR","TOT","PC_LF","M","2016-09",5.465223,"E"
"G-7","HUR","TOT","PC_LF","M","2016-10",5.418614,"E"
"G-7","HUR","TOT","PC_LF","M","2016-11",5.36314,"E"
"G-7","HUR","TOT","PC_LF","M","2016-12",5.329709,"E"
"G-7","HUR","TOT","PC_LF","M","2017-01",5.269118,"E"
"G-7","HUR","TOT","PC_LF","M","2017-02",5.190459,"E"
"G-7","HUR","TOT","PC_LF","M","2017-03",5.104564,"E"
"G-7","HUR","TOT","PC_LF","M","2017-04",5.055021,"E"
"G-7","HUR","TOT","PC_LF","M","2017-05",5.084366,"E"
"G-7","HUR","TOT","PC_LF","M","2017-06",4.968085,"E"
"G-7","HUR","TOT","PC_LF","M","2017-07",4.956311,"E"
"G-7","HUR","TOT","PC_LF","M","2017-08",4.991641,"E"
"G-7","HUR","TOT","PC_LF","M","2017-09",4.899275,"E"
"G-7","HUR","TOT","PC_LF","M","2017-10",4.829013,"E"
"G-7","HUR","TOT","PC_LF","M","2017-11",4.819672,"E"
"G-7","HUR","TOT","PC_LF","M","2017-12",4.770823,"E"
"G-7","HUR","TOT","PC_LF","M","2018-01",4.692203,"E"
"G-7","HUR","TOT","PC_LF","M","2018-02",4.6945,"E"
"G-7","HUR","TOT","PC_LF","M","2018-03",4.670886,"E"
"G-7","HUR","TOT","PC_LF","M","2018-04",4.672008,"E"
"G-7","HUR","TOT","PC_LF","M","2018-05",4.500739,"E"
"G-7","HUR","TOT","PC_LF","M","2018-06",4.605596,"E"
"G-7","HUR","TOT","PC_LF","M","2018-07",4.49897,"E"
"G-7","HUR","TOT","PC_LF","M","2018-08",4.496577,"E"
"G-7","HUR","TOT","PC_LF","M","2018-09",4.440967,"E"
"G-7","HUR","TOT","PC_LF","M","2018-10",4.483879,"E"
"G-7","HUR","TOT","PC_LF","M","2018-11",4.46051,"E"
"G-7","HUR","TOT","PC_LF","M","2018-12",4.488862,"E"
"G-7","HUR","TOT","PC_LF","M","2019-01",4.526044,"E"
"G-7","HUR","TOT","PC_LF","M","2019-02",4.392307,"E"
"G-7","HUR","TOT","PC_LF","M","2019-03",4.395745,"E"
"G-7","HUR","TOT","PC_LF","M","2019-04",4.331138,"E"
"G-7","HUR","TOT","PC_LF","M","2019-05",4.281168,"E"
"G-7","HUR","TOT","PC_LF","M","2019-06",4.221799,"E"
"G-7","HUR","TOT","PC_LF","M","2019-07",4.234376,"E"
"G-7","HUR","TOT","PC_LF","M","2019-08",4.227011,"E"
"G-7","HUR","TOT","PC_LF","M","2019-09",4.183392,"E"
"G-7","HUR","TOT","PC_LF","M","2019-10",4.215582,"E"
"G-7","HUR","TOT","PC_LF","M","2019-11",4.223774,"E"
"G-7","HUR","TOT","PC_LF","M","2019-12",4.207672,"E"
"G-7","HUR","TOT","PC_LF","M","2020-01",4.222854,"E"
"G-7","HUR","TOT","PC_LF","M","2020-02",4.198017,"E"
"G-7","HUR","TOT","PC_LF","M","2020-03",4.555049,"E"
"G-7","HUR","TOT","PC_LF","M","2020-04",9.189776,"E"
"G-7","HUR","TOT","PC_LF","M","2020-05",8.698835,"E"
"G-7","HUR","TOT","PC_LF","M","2020-06",7.855075,"E"
"G-7","HUR","TOT","PC_LF","M","2020-07",7.597846,"E"
"G-7","HUR","TOT","PC_LF","M","2020-08",6.925597,"E"
"G-7","HUR","TOT","PC_LF","M","2020-09",6.648346,"E"
"G-7","HUR","TOT","PC_LF","M","2020-10",6.205882,"E"
"G-7","HUR","TOT","PC_LF","M","2020-11",6.039667,"E"
"G-7","HUR","TOT","PC_LF","M","2020-12",6.036797,"E"
"G-7","HUR","TOT","PC_LF","M","2021-01",5.930893,"E"
"G-7","HUR","TOT","PC_LF","M","2021-02",5.815844,"E"
"EA19","HUR","TOT","PC_LF","M","2005-01",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-02",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-03",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-04",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-05",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-06",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-07",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-08",9,
"EA19","HUR","TOT","PC_LF","M","2005-09",9,
"EA19","HUR","TOT","PC_LF","M","2005-10",9,
"EA19","HUR","TOT","PC_LF","M","2005-11",9,
"EA19","HUR","TOT","PC_LF","M","2005-12",8.9,
"EA19","HUR","TOT","PC_LF","M","2006-01",8.8,
"EA19","HUR","TOT","PC_LF","M","2006-02",8.8,
"EA19","HUR","TOT","PC_LF","M","2006-03",8.7,
"EA19","HUR","TOT","PC_LF","M","2006-04",8.6,
"EA19","HUR","TOT","PC_LF","M","2006-05",8.5,
"EA19","HUR","TOT","PC_LF","M","2006-06",8.4,
"EA19","HUR","TOT","PC_LF","M","2006-07",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-08",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-09",8.2,
"EA19","HUR","TOT","PC_LF","M","2006-10",8.1,
"EA19","HUR","TOT","PC_LF","M","2006-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2006-12",7.9,
"EA19","HUR","TOT","PC_LF","M","2007-01",7.9,
"EA19","HUR","TOT","PC_LF","M","2007-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2007-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2007-04",7.6,
"EA19","HUR","TOT","PC_LF","M","2007-05",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-09",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-11",7.3,
"EA19","HUR","TOT","PC_LF","M","2007-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-01",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-02",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-03",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-04",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-05",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2008-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2008-08",7.6,
"EA19","HUR","TOT","PC_LF","M","2008-09",7.7,
"EA19","HUR","TOT","PC_LF","M","2008-10",7.8,
"EA19","HUR","TOT","PC_LF","M","2008-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2008-12",8.3,
"EA19","HUR","TOT","PC_LF","M","2009-01",8.7,
"EA19","HUR","TOT","PC_LF","M","2009-02",9,
"EA19","HUR","TOT","PC_LF","M","2009-03",9.3,
"EA19","HUR","TOT","PC_LF","M","2009-04",9.5,
"EA19","HUR","TOT","PC_LF","M","2009-05",9.6,
"EA19","HUR","TOT","PC_LF","M","2009-06",9.7,
"EA19","HUR","TOT","PC_LF","M","2009-07",9.8,
"EA19","HUR","TOT","PC_LF","M","2009-08",9.9,
"EA19","HUR","TOT","PC_LF","M","2009-09",10,
"EA19","HUR","TOT","PC_LF","M","2009-10",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-11",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-01",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-02",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-04",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-05",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-06",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-08",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-09",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-10",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-11",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-01",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-02",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-03",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-04",10,
"EA19","HUR","TOT","PC_LF","M","2011-05",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-08",10.3,
"EA19","HUR","TOT","PC_LF","M","2011-09",10.4,
"EA19","HUR","TOT","PC_LF","M","2011-10",10.5,
"EA19","HUR","TOT","PC_LF","M","2011-11",10.7,
"EA19","HUR","TOT","PC_LF","M","2011-12",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-01",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-02",11,
"EA19","HUR","TOT","PC_LF","M","2012-03",11.1,
"EA19","HUR","TOT","PC_LF","M","2012-04",11.3,
"EA19","HUR","TOT","PC_LF","M","2012-05",11.4,
"EA19","HUR","TOT","PC_LF","M","2012-06",11.5,
"EA19","HUR","TOT","PC_LF","M","2012-07",11.5,
"EA19","HUR","TOT","PC_LF","M","2012-08",11.6,
"EA19","HUR","TOT","PC_LF","M","2012-09",11.7,
"EA19","HUR","TOT","PC_LF","M","2012-10",11.8,
"EA19","HUR","TOT","PC_LF","M","2012-11",11.9,
"EA19","HUR","TOT","PC_LF","M","2012-12",11.9,
"EA19","HUR","TOT","PC_LF","M","2013-01",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-02",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-03",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-04",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-05",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-06",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-07",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-08",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-09",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-10",12,
"EA19","HUR","TOT","PC_LF","M","2013-11",12,
"EA19","HUR","TOT","PC_LF","M","2013-12",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-01",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-02",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-03",11.8,
"EA19","HUR","TOT","PC_LF","M","2014-04",11.8,
"EA19","HUR","TOT","PC_LF","M","2014-05",11.7,
"EA19","HUR","TOT","PC_LF","M","2014-06",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-07",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-08",11.5,
"EA19","HUR","TOT","PC_LF","M","2014-09",11.5,
"EA19","HUR","TOT","PC_LF","M","2014-10",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-11",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-12",11.4,
"EA19","HUR","TOT","PC_LF","M","2015-01",11.3,
"EA19","HUR","TOT","PC_LF","M","2015-02",11.2,
"EA19","HUR","TOT","PC_LF","M","2015-03",11.2,
"EA19","HUR","TOT","PC_LF","M","2015-04",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-05",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-06",11,
"EA19","HUR","TOT","PC_LF","M","2015-07",10.8,
"EA19","HUR","TOT","PC_LF","M","2015-08",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-09",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-10",10.6,
"EA19","HUR","TOT","PC_LF","M","2015-11",10.5,
"EA19","HUR","TOT","PC_LF","M","2015-12",10.5,
"EA19","HUR","TOT","PC_LF","M","2016-01",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-02",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2016-04",10.2,
"EA19","HUR","TOT","PC_LF","M","2016-05",10.2,
"EA19","HUR","TOT","PC_LF","M","2016-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2016-07",10,
"EA19","HUR","TOT","PC_LF","M","2016-08",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-09",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-10",9.8,
"EA19","HUR","TOT","PC_LF","M","2016-11",9.8,
"EA19","HUR","TOT","PC_LF","M","2016-12",9.7,
"EA19","HUR","TOT","PC_LF","M","2017-01",9.6,
"EA19","HUR","TOT","PC_LF","M","2017-02",9.4,
"EA19","HUR","TOT","PC_LF","M","2017-03",9.4,
"EA19","HUR","TOT","PC_LF","M","2017-04",9.2,
"EA19","HUR","TOT","PC_LF","M","2017-05",9.2,
"EA19","HUR","TOT","PC_LF","M","2017-06",9.1,
"EA19","HUR","TOT","PC_LF","M","2017-07",9.1,
"EA19","HUR","TOT","PC_LF","M","2017-08",9,
"EA19","HUR","TOT","PC_LF","M","2017-09",8.9,
"EA19","HUR","TOT","PC_LF","M","2017-10",8.8,
"EA19","HUR","TOT","PC_LF","M","2017-11",8.7,
"EA19","HUR","TOT","PC_LF","M","2017-12",8.7,
"EA19","HUR","TOT","PC_LF","M","2018-01",8.6,
"EA19","HUR","TOT","PC_LF","M","2018-02",8.5,
"EA19","HUR","TOT","PC_LF","M","2018-03",8.5,
"EA19","HUR","TOT","PC_LF","M","2018-04",8.4,
"EA19","HUR","TOT","PC_LF","M","2018-05",8.3,
"EA19","HUR","TOT","PC_LF","M","2018-06",8.2,
"EA19","HUR","TOT","PC_LF","M","2018-07",8.1,
"EA19","HUR","TOT","PC_LF","M","2018-08",8,
"EA19","HUR","TOT","PC_LF","M","2018-09",8,
"EA19","HUR","TOT","PC_LF","M","2018-10",8,
"EA19","HUR","TOT","PC_LF","M","2018-11",7.9,
"EA19","HUR","TOT","PC_LF","M","2018-12",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-01",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-04",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2019-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-09",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-11",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-01",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-02",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-03",7.1,
"EA19","HUR","TOT","PC_LF","M","2020-04",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-05",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-06",8,
"EA19","HUR","TOT","PC_LF","M","2020-07",8.5,
"EA19","HUR","TOT","PC_LF","M","2020-08",8.7,
"EA19","HUR","TOT","PC_LF","M","2020-09",8.7,
"EA19","HUR","TOT","PC_LF","M","2020-10",8.5,
"EA19","HUR","TOT","PC_LF","M","2020-11",8.3,
"EA19","HUR","TOT","PC_LF","M","2020-12",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-01",8.3,
"EA19","HUR","TOT","PC_LF","M","2021-02",8.3,
"LVA","HUR","TOT","PC_LF","M","2005-01",11.3,
"LVA","HUR","TOT","PC_LF","M","2005-02",11,
"LVA","HUR","TOT","PC_LF","M","2005-03",10.7,
"LVA","HUR","TOT","PC_LF","M","2005-04",10.2,
"LVA","HUR","TOT","PC_LF","M","2005-05",10,
"LVA","HUR","TOT","PC_LF","M","2005-06",10,
"LVA","HUR","TOT","PC_LF","M","2005-07",10.1,
"LVA","HUR","TOT","PC_LF","M","2005-08",10,
"LVA","HUR","TOT","PC_LF","M","2005-09",9.9,
"LVA","HUR","TOT","PC_LF","M","2005-10",9.4,
"LVA","HUR","TOT","PC_LF","M","2005-11",8.9,
"LVA","HUR","TOT","PC_LF","M","2005-12",8.5,
"LVA","HUR","TOT","PC_LF","M","2006-01",8.4,
"LVA","HUR","TOT","PC_LF","M","2006-02",8.2,
"LVA","HUR","TOT","PC_LF","M","2006-03",7.8,
"LVA","HUR","TOT","PC_LF","M","2006-04",7.3,
"LVA","HUR","TOT","PC_LF","M","2006-05",6.9,
"LVA","HUR","TOT","PC_LF","M","2006-06",6.6,
"LVA","HUR","TOT","PC_LF","M","2006-07",6.4,
"LVA","HUR","TOT","PC_LF","M","2006-08",6.3,
"LVA","HUR","TOT","PC_LF","M","2006-09",6.4,
"LVA","HUR","TOT","PC_LF","M","2006-10",6.5,
"LVA","HUR","TOT","PC_LF","M","2006-11",6.5,
"LVA","HUR","TOT","PC_LF","M","2006-12",6.7,
"LVA","HUR","TOT","PC_LF","M","2007-01",6.7,
"LVA","HUR","TOT","PC_LF","M","2007-02",6.8,
"LVA","HUR","TOT","PC_LF","M","2007-03",6.6,
"LVA","HUR","TOT","PC_LF","M","2007-04",6.2,
"LVA","HUR","TOT","PC_LF","M","2007-05",6.1,
"LVA","HUR","TOT","PC_LF","M","2007-06",6,
"LVA","HUR","TOT","PC_LF","M","2007-07",6.1,
"LVA","HUR","TOT","PC_LF","M","2007-08",5.9,
"LVA","HUR","TOT","PC_LF","M","2007-09",5.7,
"LVA","HUR","TOT","PC_LF","M","2007-10",5.4,
"LVA","HUR","TOT","PC_LF","M","2007-11",5.4,
"LVA","HUR","TOT","PC_LF","M","2007-12",5.6,
"LVA","HUR","TOT","PC_LF","M","2008-01",6.2,
"LVA","HUR","TOT","PC_LF","M","2008-02",6.4,
"LVA","HUR","TOT","PC_LF","M","2008-03",6.4,
"LVA","HUR","TOT","PC_LF","M","2008-04",6.3,
"LVA","HUR","TOT","PC_LF","M","2008-05",6.4,
"LVA","HUR","TOT","PC_LF","M","2008-06",6.6,
"LVA","HUR","TOT","PC_LF","M","2008-07",7,
"LVA","HUR","TOT","PC_LF","M","2008-08",7.7,
"LVA","HUR","TOT","PC_LF","M","2008-09",8.5,
"LVA","HUR","TOT","PC_LF","M","2008-10",9.7,
"LVA","HUR","TOT","PC_LF","M","2008-11",10.6,
"LVA","HUR","TOT","PC_LF","M","2008-12",11.4,
"LVA","HUR","TOT","PC_LF","M","2009-01",12.4,
"LVA","HUR","TOT","PC_LF","M","2009-02",13.7,
"LVA","HUR","TOT","PC_LF","M","2009-03",14.9,
"LVA","HUR","TOT","PC_LF","M","2009-04",16,
"LVA","HUR","TOT","PC_LF","M","2009-05",17.1,
"LVA","HUR","TOT","PC_LF","M","2009-06",18.1,
"LVA","HUR","TOT","PC_LF","M","2009-07",19,
"LVA","HUR","TOT","PC_LF","M","2009-08",19.5,
"LVA","HUR","TOT","PC_LF","M","2009-09",19.7,
"LVA","HUR","TOT","PC_LF","M","2009-10",20,
"LVA","HUR","TOT","PC_LF","M","2009-11",20.3,
"LVA","HUR","TOT","PC_LF","M","2009-12",20.6,
"LVA","HUR","TOT","PC_LF","M","2010-01",20.5,
"LVA","HUR","TOT","PC_LF","M","2010-02",20.4,
"LVA","HUR","TOT","PC_LF","M","2010-03",20.5,
"LVA","HUR","TOT","PC_LF","M","2010-04",20.5,
"LVA","HUR","TOT","PC_LF","M","2010-05",20.2,
"LVA","HUR","TOT","PC_LF","M","2010-06",19.8,
"LVA","HUR","TOT","PC_LF","M","2010-07",19.3,
"LVA","HUR","TOT","PC_LF","M","2010-08",19.1,
"LVA","HUR","TOT","PC_LF","M","2010-09",18.9,
"LVA","HUR","TOT","PC_LF","M","2010-10",18.6,
"LVA","HUR","TOT","PC_LF","M","2010-11",18.2,
"LVA","HUR","TOT","PC_LF","M","2010-12",17.7,
"LVA","HUR","TOT","PC_LF","M","2011-01",17.1,
"LVA","HUR","TOT","PC_LF","M","2011-02",16.9,
"LVA","HUR","TOT","PC_LF","M","2011-03",16.9,
"LVA","HUR","TOT","PC_LF","M","2011-04",17.2,
"LVA","HUR","TOT","PC_LF","M","2011-05",17.1,
"LVA","HUR","TOT","PC_LF","M","2011-06",16.6,
"LVA","HUR","TOT","PC_LF","M","2011-07",15.8,
"LVA","HUR","TOT","PC_LF","M","2011-08",15.4,
"LVA","HUR","TOT","PC_LF","M","2011-09",15.3,
"LVA","HUR","TOT","PC_LF","M","2011-10",15.4,
"LVA","HUR","TOT","PC_LF","M","2011-11",15.4,
"LVA","HUR","TOT","PC_LF","M","2011-12",15.3,
"LVA","HUR","TOT","PC_LF","M","2012-01",15.5,
"LVA","HUR","TOT","PC_LF","M","2012-02",15.7,
"LVA","HUR","TOT","PC_LF","M","2012-03",16.1,
"LVA","HUR","TOT","PC_LF","M","2012-04",16.5,
"LVA","HUR","TOT","PC_LF","M","2012-05",16.4,
"LVA","HUR","TOT","PC_LF","M","2012-06",15.6,
"LVA","HUR","TOT","PC_LF","M","2012-07",14.3,
"LVA","HUR","TOT","PC_LF","M","2012-08",13.8,
"LVA","HUR","TOT","PC_LF","M","2012-09",13.8,
"LVA","HUR","TOT","PC_LF","M","2012-10",14.5,
"LVA","HUR","TOT","PC_LF","M","2012-11",14.4,
"LVA","HUR","TOT","PC_LF","M","2012-12",13.9,
"LVA","HUR","TOT","PC_LF","M","2013-01",13,
"LVA","HUR","TOT","PC_LF","M","2013-02",12.6,
"LVA","HUR","TOT","PC_LF","M","2013-03",12.1,
"LVA","HUR","TOT","PC_LF","M","2013-04",11.6,
"LVA","HUR","TOT","PC_LF","M","2013-05",11.3,
"LVA","HUR","TOT","PC_LF","M","2013-06",11.2,
"LVA","HUR","TOT","PC_LF","M","2013-07",11.8,
"LVA","HUR","TOT","PC_LF","M","2013-08",12,
"LVA","HUR","TOT","PC_LF","M","2013-09",12,
"LVA","HUR","TOT","PC_LF","M","2013-10",11.6,
"LVA","HUR","TOT","PC_LF","M","2013-11",11.5,
"LVA","HUR","TOT","PC_LF","M","2013-12",11.5,
"LVA","HUR","TOT","PC_LF","M","2014-01",11.4,
"LVA","HUR","TOT","PC_LF","M","2014-02",11.5,
"LVA","HUR","TOT","PC_LF","M","2014-03",11.3,
"LVA","HUR","TOT","PC_LF","M","2014-04",11,
"LVA","HUR","TOT","PC_LF","M","2014-05",10.6,
"LVA","HUR","TOT","PC_LF","M","2014-06",10.4,
"LVA","HUR","TOT","PC_LF","M","2014-07",10.7,
"LVA","HUR","TOT","PC_LF","M","2014-08",10.8,
"LVA","HUR","TOT","PC_LF","M","2014-09",10.8,
"LVA","HUR","TOT","PC_LF","M","2014-10",10.7,
"LVA","HUR","TOT","PC_LF","M","2014-11",10.5,
"LVA","HUR","TOT","PC_LF","M","2014-12",10.1,
"LVA","HUR","TOT","PC_LF","M","2015-01",9.7,
"LVA","HUR","TOT","PC_LF","M","2015-02",9.8,
"LVA","HUR","TOT","PC_LF","M","2015-03",10,
"LVA","HUR","TOT","PC_LF","M","2015-04",9.6,
"LVA","HUR","TOT","PC_LF","M","2015-05",9.7,
"LVA","HUR","TOT","PC_LF","M","2015-06",9.9,
"LVA","HUR","TOT","PC_LF","M","2015-07",10,
"LVA","HUR","TOT","PC_LF","M","2015-08",9.9,
"LVA","HUR","TOT","PC_LF","M","2015-09",9.9,
"LVA","HUR","TOT","PC_LF","M","2015-10",10,
"LVA","HUR","TOT","PC_LF","M","2015-11",10,
"LVA","HUR","TOT","PC_LF","M","2015-12",10,
"LVA","HUR","TOT","PC_LF","M","2016-01",10,
"LVA","HUR","TOT","PC_LF","M","2016-02",9.9,
"LVA","HUR","TOT","PC_LF","M","2016-03",9.7,
"LVA","HUR","TOT","PC_LF","M","2016-04",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-05",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-06",9.6,
"LVA","HUR","TOT","PC_LF","M","2016-07",9.8,
"LVA","HUR","TOT","PC_LF","M","2016-08",9.8,
"LVA","HUR","TOT","PC_LF","M","2016-09",9.7,
"LVA","HUR","TOT","PC_LF","M","2016-10",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-11",9.4,
"LVA","HUR","TOT","PC_LF","M","2016-12",9.4,
"LVA","HUR","TOT","PC_LF","M","2017-01",9.3,
"LVA","HUR","TOT","PC_LF","M","2017-02",9,
"LVA","HUR","TOT","PC_LF","M","2017-03",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-04",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-05",8.9,
"LVA","HUR","TOT","PC_LF","M","2017-06",8.9,
"LVA","HUR","TOT","PC_LF","M","2017-07",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-08",8.7,
"LVA","HUR","TOT","PC_LF","M","2017-09",8.5,
"LVA","HUR","TOT","PC_LF","M","2017-10",8.4,
